,0,1,2,3,4,5,6,7,8,9,10
99,s8099,Movie,Story of an Egg,Raj B. Shetty,"Raj B. Shetty, Usha Bhandary, Shailashree, Prakash Tuminadu, Amrutha Naik, Shreya Anchan, VJ Vineeth, Rahul Amin, Deepak Rai Panaje, Ramdas",India,"October 15, 2017",2017,TV-PG,132 min,"Comedies, International Movies, Romantic Movies"
100,s8100,Movie,Straight Up,James Sweeney,"James Sweeney, Katie Findlay, Randall Park, Hillary Anne Matthews, James Scully, Betsy Brandt",United States,"June 26, 2020",2020,TV-MA,96 min,"Comedies, Independent Movies, LGBTQ Movies"
101,s8101,Movie,Strange but True,Rowan Athale,"Amy Ryan, Nick Robinson, Margaret Qualley, Greg Kinnear, Blythe Danner, Brian Cox, Connor Jessup",Canada,"August 30, 2020",2019,PG-13,96 min,"Dramas, Thrillers"
102,s8102,Movie,Stranger than Fiction,Marc Forster,"Will Ferrell, Maggie Gyllenhaal, Dustin Hoffman, Queen Latifah, Emma Thompson, Kristin Chenoweth, Tony Hale, Tom Hulce, Linda Hunt","United States, United Kingdom","October 1, 2020",2006,PG-13,113 min,"Comedies, Romantic Movies"
103,s8103,TV Show,Strawberry Shortcake: Berry Bitty Adventures,,"Anna Cummer, Janyse Jaud, Andrea Libman, Britt McKillip, Ingrid Nilson, Ashleigh Ball","France, United States, Canada","January 1, 2016",2015,TV-Y,1 Season,Kids' TV
104,s8104,Movie,Strictly Ballroom,Baz Luhrmann,"Paul Mercurio, Tara Morice, Bill Hunter, Pat Thomson, Gia Carides, Peter Whitford, Barry Otto, John Hannan","Australia, United Kingdom","January 1, 2020",1992,PG,95 min,"Classic Movies, Comedies, Romantic Movies"
105,s8105,Movie,Strike a Pose,"Ester Gould, Reijer Zwaan",,"Netherlands, Belgium","April 7, 2017",2016,TV-MA,85 min,"Documentaries, International Movies, LGBTQ Movies"
106,s8106,Movie,Stripes,Ivan Reitman,"Bill Murray, Harold Ramis, Warren Oates, P.J. Soles, Sean Young, John Candy, John Larroquette, John Voldstad, John Diehl, Lance LeGault, Judge Reinhold",United States,"September 1, 2019",1981,R,106 min,"Classic Movies, Comedies, Cult Movies"
107,s8107,Movie,Striptease,Andrew Bergman,"Demi Moore, Burt Reynolds, Armand Assante, Ving Rhames, Robert Patrick, Paul Guilfoyle, Jerry Grayson, Rumer Willis, Robert Stanton, William Hill",United States,"January 1, 2021",1996,R,117 min,"Comedies, Dramas"
108,s8108,TV Show,Strong Girl Bong-soon,,"Park Bo-young, Park Hyung-sik, Ji Soo, Shim Hye-jin, Yu Jae-myeong, Jeon Seok-ho, Im Won-hee, Kim Won-hae",South Korea,"November 24, 2019",2017,TV-14,1 Season,"Crime TV Shows, International TV Shows, Korean TV Shows"
109,s8109,Movie,Stronger Than the World,Afonso Poyart,"José Loreto, Cleo Pires, Milhem Cortaz, Jackson Antunes, Claudia Ohana, Rômulo Arantes Neto, Paloma Bernardi, Thaila Ayala, Rafinha Bastos, Felipe Titto",Brazil,"February 11, 2017",2016,NR,123 min,"Action & Adventure, Dramas, International Movies"
110,s8110,TV Show,Strongland,,,,"January 18, 2019",2018,TV-PG,1 Season,"Docuseries, International TV Shows"
111,s8111,Movie,Stuart Little 2,Rob Minkoff,"Michael J. Fox, Geena Davis, Hugh Laurie, Jonathan Lipnicki, Nathan Lane, Melanie Griffith, James Woods, Steve Zahn",United States,"January 1, 2020",2002,PG,78 min,"Children & Family Movies, Comedies"
112,s8112,Movie,Submission,J.M. Berrios,"Scott Pryor, Darrin Dewitt Henson, Eric Roberts, Kevin Sizemore, Lorynn York, John Gray, Sara McMann, Ovince Saint Preux",United States,"November 11, 2019",2019,TV-MA,95 min,"Action & Adventure, Dramas"
113,s8113,Movie,Suburra,Stefano Sollima,"Pierfrancesco Favino, Elio Germano, Claudio Amendola, Alessandro Borghi, Greta Scarano, Giulia Gorietti, Jean-Hugues Anglade, Antonello Fassari, Lidia Vitale","Italy, France","October 14, 2015",2015,NR,135 min,"Dramas, International Movies, Thrillers"
114,s8114,Movie,Suckseed,Chayanop Boonprakob,"Jirayu La-ongmanee, Pachara Chirathivat, Nattasha Nauljam, Thawat Pornrattanaprasert",Thailand,"September 5, 2018",2011,TV-MA,130 min,"Comedies, International Movies, Music & Musicals"
115,s8115,Movie,Sudani from Nigeria,Zakariya,"Soubin Shahir, Samuel Abiola Robinson, Savithri Sredharan, Aneesh Menon",India,"August 1, 2018",2018,TV-14,115 min,"Comedies, Dramas, International Movies"
116,s8116,Movie,Suicide (Hitabdut),Benny Fredman,"Mali Levi, Rotem Keinan, Dror Keren, Igal Naor",Israel,"July 1, 2016",2014,TV-MA,114 min,"International Movies, Thrillers"
117,s8117,Movie,Suite Française,Saul Dibb,"Michelle Williams, Matthias Schoenaerts, Kristin Scott Thomas, Sam Riley, Ruth Wilson, Tom Schilling, Harriet Walter, Alexandra Maria Lara, Margot Robbie, Lambert Wilson","United Kingdom, France, Canada, Belgium, United States","June 5, 2017",2014,TV-MA,107 min,"Dramas, International Movies, Romantic Movies"
118,s8118,TV Show,Suits,,"Jang Dong-gun, Park Hyung-sik, Jin Hee-kyung, Chae Jung-an, Ko Sung-hee, Choi Guy-hwa, Kim Young-ho, Lee Sang-yi",South Korea,"December 1, 2019",2018,TV-MA,1 Season,"International TV Shows, Korean TV Shows, TV Comedies"
119,s8119,Movie,Summer Night,Joseph Cross,"Ellar Coltrane, Callan McAuliffe, Ian Nelson, Lana Condor, Analeigh Tipton, Melina Vidler, Bill Milner, Justin Chatwin, Ella Hunt, Elena Kampouris, Victoria Justice, Khris Davis, Hayden Szeto",United States,"March 19, 2020",2019,TV-MA,93 min,"Comedies, Dramas, Romantic Movies"
120,s8120,Movie,Summer of '92,Kasper Barfoed,"Ulrich Thomsen, Henning Jensen, Mikkel Boe Følsgaard, Cyron Melville, Esben Smed Jensen, Gustav Dyekjaer Giese, Jon Lange, Allan Hyde, Johannes Lassen, Morten Vang Simonsen","Denmark, United Kingdom, Sweden","July 10, 2016",2015,TV-MA,94 min,"Dramas, International Movies, Sports Movies"
121,s8121,Movie,Sunrise,Partho Sen-Gupta,"Adil Hussain, Tannishtha Chatterjee, Gulnaaz Ansari, Komal Gupta, Esha Amlani, Ashalata Wabgaonkar, Hridaynath Jadhav, Chinmay Kambli, Nandini Bora, Komal Gawade","India, France","March 15, 2017",2014,TV-MA,85 min,"Dramas, Independent Movies, International Movies"
122,s8122,TV Show,Super Bheem,,"Sonal Kaushal, Rupa Bhimani, Julie Tejwani, Sabina Malik, Jigna Bharadhwaj, Rajesh Kawa",India,"June 28, 2019",2019,TV-Y,1 Season,Kids' TV
123,s8123,Movie,Super Bheem Bana Vajraveer,Sumit Das,"Sonal Kaushal, Rupa Bhimani, Julie Tejwani, Sabina Malik, Jigna Bharadhwaj, Rajesh Kawa",India,"June 18, 2019",2018,TV-Y7,63 min,Children & Family Movies
124,s8124,Movie,Super Dark Times,Kevin Phillips,"Owen Campbell, Charlie Tahan, Elizabeth Cappuccino, Max Talisman, Amy Hargreaves, Sawyer Barth, Adea Lennox, Ethan Botwick",United States,"January 1, 2018",2017,TV-MA,104 min,"Dramas, Independent Movies, Thrillers"
125,s8125,Movie,Super Nani,Indra Kumar,"Rekha, Randhir Kapoor, Sharman Joshi, Anupam Kher, Shweta Kumar, Varsha Usgaonkar, Rajesh Kumar, Shreya Narayan",India,"March 1, 2018",2014,TV-PG,127 min,"Comedies, Dramas, International Movies"
126,s8126,TV Show,Super Wings,,"Luca Padovan, Evan Smolin, Junah Jang, Colin Critchley","United States, South Korea, China","December 1, 2020",2020,TV-Y,3 Seasons,"Kids' TV, Korean TV Shows"
127,s8127,Movie,Superbad,Greg Mottola,"Jonah Hill, Michael Cera, Christopher Mintz-Plasse, Bill Hader, Seth Rogen, Martha MacIsaac, Emma Stone, Aviva Baumann, Joe Lo Truglio, Kevin Corrigan",United States,"January 1, 2021",2007,R,113 min,"Comedies, Cult Movies"
128,s8128,Movie,Superfly,Gordon Parks,"Ron O'Neal, Carl Lee, Sheila Frazier, Julius Harris, Charles McGregor, Nate Adams, Polly Niles, Yvonne Delaine",United States,"November 1, 2019",1972,R,91 min,"Action & Adventure, Classic Movies, Dramas"
129,s8129,Movie,Superman Returns,Bryan Singer,"Brandon Routh, Kate Bosworth, Kevin Spacey, James Marsden, Parker Posey, Frank Langella, Sam Huntington, Eva Marie Saint, Marlon Brando, Kal Penn",United States,"October 1, 2019",2006,PG-13,154 min,"Action & Adventure, Sci-Fi & Fantasy"
130,s8130,TV Show,SuperNature: Wild Flyers,,,United Kingdom,"March 1, 2017",2016,TV-PG,1 Season,"British TV Shows, Docuseries, Science & Nature TV"
131,s8131,Movie,Superstar,Bruce McCulloch,"Molly Shannon, Will Ferrell, Elaine Hendrix, Harland Williams, Mark McKinney, Glynis Johns, Jason Blicker, Gerry Bamman, Emmy Laybourne, Jennifer Irwin, Tom Green",United States,"November 20, 2019",1999,PG-13,82 min,Comedies
132,s8132,Movie,Surat Dari Praha,Angga Dwimas Sasongko,"Tio Pakusadewo, Julie Estelle, Widyawati, Rio Dewanto, Chicco Jerikho, Jajang C. Noer, Shafira Umm",Indonesia,"October 9, 2018",2016,TV-14,98 min,"Dramas, International Movies, Romantic Movies"
133,s8133,TV Show,Surviving R. Kelly Part II: The Reckoning,,R. Kelly,United States,"April 13, 2020",2020,TV-MA,1 Season,"Crime TV Shows, Docuseries"
134,s8134,Movie,Survivors Guide to Prison,Matthew Cooke,Susan Sarandon,United States,"May 24, 2018",2017,TV-MA,103 min,Documentaries
135,s8135,Movie,Susanne Bartsch: On Top,"Anthony Caronna, Alexander Smith",Susanne Bartsch,United States,"December 10, 2018",2017,TV-MA,86 min,"Documentaries, LGBTQ Movies"
136,s8136,Movie,Sustainable,Matt Wechsler,,United States,"March 1, 2017",2016,TV-G,92 min,Documentaries
137,s8137,Movie,Swami,Basu Chatterjee,"Shabana Azmi, Girish Karnad, Vikram, Dheeraj Kumar, Shashikala, Utpal Dutt, Preeti Ganguli, Sudha Shivpuri",India,"December 31, 2019",1977,TV-PG,123 min,"Dramas, Independent Movies, International Movies"
138,s8138,TV Show,Swami Baba Ramdev: The Untold Story,,"Naman Jain, Kranti Prakash Jha, Tej Sapru, Chetan Pandit, Hitesh Bhardwaj, Sadhil Kapoor",,"May 1, 2018",2018,TV-14,1 Season,"International TV Shows, TV Dramas"
139,s8139,Movie,Sweeney Todd: The Demon Barber of Fleet Street,Tim Burton,"Johnny Depp, Helena Bonham Carter, Alan Rickman, Timothy Spall, Sacha Baron Cohen, Jamie Campbell Bower, Laura Michelle Kelly, Jayne Wisener, Ed Sanders","United States, United Kingdom","January 1, 2020",2007,R,116 min,"Dramas, Horror Movies, Music & Musicals"
140,s8140,Movie,Sweet Virginia,Jamie M. Dagg,"Jon Bernthal, Christopher Abbott, Imogen Poots, Rosemarie DeWitt, Odessa Young, Joseph Lyle Taylor, Jonathan Tucker, Garry Chalk, Jared Abrahamson, Gabrielle Rose","United States, Canada","December 1, 2019",2017,R,93 min,"Dramas, Independent Movies, Thrillers"
141,s8141,Movie,Swiss Army Man,"Dan Kwan, Daniel Scheinert","Paul Dano, Daniel Radcliffe, Mary Elizabeth Winstead, Antonia Ribero, Timothy Eulich, Richard Gross, Marika Casteel, Andy Hull, Aaron Marshall, Shane Carruth","United States, Sweden","January 30, 2019",2016,R,97 min,"Comedies, Dramas, Independent Movies"
142,s8142,Movie,Sword Master,Derek Yee,"Kenny Lin, Peter Ho, Jiang Mengjie, Jiang Yiyan, Paw Hee Ching","China, Hong Kong","June 10, 2017",2016,TV-MA,108 min,"Action & Adventure, Dramas, International Movies"
143,s8143,Movie,Sword Masters: Two Champions of Shaolin,Cheh Chang,"Meng Lo, Sheng Chiang, Li Wang, Siu-Ho Chin, Feng Lu, Chien Sun, Hsueh-erh Wen, Tai-Ping Yu",Hong Kong,"August 16, 2018",1980,R,101 min,"Action & Adventure, International Movies"
144,s8144,TV Show,Sym-Bionic Titan,,"Tara Strong, Kevin Thoms, Brian Posehn, John DiMaggio, Tim Russ, Don Leslie, Kari Wahlgren",United States,"December 15, 2019",2010,TV-PG,1 Season,Kids' TV
145,s8145,Movie,Taal,Subhash Ghai,"Anil Kapoor, Aishwarya Rai Bachchan, Akshaye Khanna, Amrish Puri, Alok Nath, Mita Vasisht, Saurabh Shukla, Supriya Karnik",India,"March 1, 2018",1999,TV-PG,177 min,"Dramas, International Movies, Music & Musicals"
146,s8146,Movie,Tahaan,Santosh Sivan,"Purav Bhandare, Anupam Kher, Rahul Bose, Victor Banerjee, Ankush Dubey, Rasika Dugal, Rahul Khanna, Sana Shaikh, Dheirya Sonecha, Fatima Sana Shaikh, Sarika",India,"July 15, 2018",2008,TV-14,95 min,"Dramas, International Movies"
147,s8147,Movie,Take Me Home Tonight,Michael Dowse,"Topher Grace, Anna Faris, Dan Fogler, Teresa Palmer, Chris Pratt, Michael Biehn, Jeanie Hackett, Lucy Punch, Michelle Trachtenberg, Demetri Martin","United States, Germany","May 16, 2019",2011,R,97 min,"Comedies, Romantic Movies"
148,s8148,TV Show,Taken,,"Clive Standen, Jennifer Beals, Gaius Charles, Brooklyn Sudano, Monique Gabriela Curnen, Michael Irby, James Landry Hébert, Jose Pablo Cantillo, James Landry Hebert","France, United States"," January 12, 2019",2018,TV-14,2 Seasons,"Crime TV Shows, TV Action & Adventure, TV Thrillers"
149,s8149,TV Show,Tales of the City (1993),,"Olympia Dukakis, Donald Moffat, Laura Linney, Marcus D'Amico, Billy Campbell, Thomas Gibson, Paul Gross, Barbara Garrick, Chloe Webb, Nina Foch, Parker Posey, Stanley DeSantis","United Kingdom, United States","June 28, 2019",1993,TV-MA,1 Season,TV Dramas
150,s8150,Movie,Tamanchey,Navneet Behal,"Nikhil Dwivedi, Richa Chadha, Damandeep Singh Baggan, Vijay Pande, Talib Mehdi, Tushar Phulke, Mahesh Gupta, Prasad Labhe",India,"October 15, 2017",2014,TV-MA,111 min,"Action & Adventure, International Movies, Romantic Movies"
151,s8151,Movie,Tarif de nuit,Julien Seri,"Jonathan Howard, Jonathan Demurger, Fanny Valette, Jess Liaudin",France,"March 1, 2018",2015,TV-MA,81 min,"International Movies, Thrillers"
152,s8152,Movie,Tarzan,"Chris Buck, Kevin Lima","Tony Goldwyn, Minnie Driver, Glenn Close, Brian Blessed, Nigel Hawthorne, Rosie O'Donnell, Lance Henriksen, Wayne Knight, Alex D. Linz",United States,"June 23, 2018",1999,G,89 min,Children & Family Movies
153,s8153,Movie,Tarzan 2,Brian Smith,"Harrison Chad, George Carlin, Brad Garrett, Ron Perlman, Estelle Harris, Glenn Close, Lance Henriksen, Brenda Grate, Harrison Fahn",United States,"June 23, 2017",2005,G,72 min,Children & Family Movies
154,s8154,Movie,Tattah,Sameh Abdulaziz,"Mohamed Saad, Dolly Shahin, Marwa, Hayatem, Sayed Rajab, Omar Mustafa Metwally, Samy Maghawry, Nabil Issa, Ragaa Al-Geddawy, Samir Ghanem",Egypt,"May 9, 2019",2013,TV-14,112 min,"Comedies, International Movies"
155,s8155,Movie,Tayo the Little Bus Movie: Mission Ace,Ryu Jung-woo,"Moon Nam-sook, Jeong Hye-ok, Choe Hana, Gim Yeong-seon",United States,"July 1, 2019",2016,TV-Y7,48 min,Children & Family Movies
156,s8156,Movie,Teach Us All,Sonia Lowman,,United States,"September 25, 2017",2017,TV-14,81 min,Documentaries
157,s8157,Movie,Teen Patti,Leena Yadav,"Amitabh Bachchan, Madhavan, Ben Kingsley, Shraddha Kapoor, Siddharth Kher, Dhruv Ganesh, Vaibhav Talwar",India,"March 1, 2018",2010,TV-PG,137 min,"Dramas, International Movies, Thrillers"
158,s8158,Movie,Teenage Cocktail,John Carchietta,"Nichole Bloom, Fabianne Therese, Michelle Borth, Pat Healy, AJ Bowen, Joshua Leonard",United States,"January 15, 2017",2016,TV-MA,89 min,"Dramas, Independent Movies, LGBTQ Movies"
159,s8159,Movie,Teenage Mutant Ninja Turtles,Kevin Munroe,"Chris Evans, Sarah Michelle Gellar, Mako Iwamatsu, Kevin Smith, Patrick Stewart, Zhang Ziyi, Laurence Fishburne, Mitchell Whitfield, James Arnold Taylor, Mikey Kelley, Nolan North","Hong Kong, United States","May 1, 2019",2007,PG,87 min,"Children & Family Movies, Comedies"
160,s8160,Movie,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Michael Pressman,"Paige Turco, David Warner, Mark Caso, Michelan Sisti, Leif Tilden, Kenn Scott, Kevin Clash, Ernie Reyes Jr., François Chau, Kevin Nash","United States, Hong Kong","January 1, 2020",1991,PG,88 min,"Children & Family Movies, Comedies"
161,s8161,Movie,Teenage Mutant Ninja Turtles: The Movie,Steve Barron,"Judith Hoag, Elias Koteas, Josh Pais, Michelan Sisti, Leif Tilden, David Forman, Michael Turney, Jay Patterson, Raymond Serra, James Saito, Kevin Clash",,"January 1, 2020",1990,PG,94 min,"Action & Adventure, Comedies"
162,s8162,Movie,Tees Maar Khan,Farah Khan,"Katrina Kaif, Akshay Kumar, Akshaye Khanna, Arya Babbar, Rajiv Lakshman, Raghu Ram, Vijay Maurya, Dharampal, Ali Asghar, Murli Sharma",India,"August 2, 2018",2010,TV-PG,125 min,"Comedies, International Movies, Music & Musicals"
163,s8163,Movie,Tellur Aliens,Einar Gabbassov,,"United States, Kazakhstan","December 1, 2016",2016,TV-Y7,67 min,Children & Family Movies
164,s8164,Movie,Temporada de Caza,Natalia Garagiola,"Germán Palacios, Lautaro Bettoni, Boy Olmi, Rita Pauls, Pilar Benitez Vibart, Diana Szeinblum","Argentina, France, United States, Germany, Qatar","July 15, 2018",2017,TV-MA,108 min,"Dramas, International Movies"
165,s8165,Movie,Ten Years,"Jevons Au, Zune Kwok, Chow Kwun-wai, Ng Ka-Leung, Wong Fei-Pang","Wong Jing, Lau Ho-Chi, Leung Kin-Ping",Hong Kong,"February 12, 2019",2015,TV-MA,102 min,"Dramas, Independent Movies, International Movies"
166,s8166,TV Show,Teresa,,"Angelique Boyer, Sebastián Rulli, Aarón Díaz, Cynthia Klitbo, Ana Brenda Contreras, Daniel Arenas, Margarita Magaña, Manuel Landeta, Felicia Mercado, Silvia Mariscal",Mexico,"December 31, 2017",2010,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows"
167,s8167,Movie,Terminator 3: Rise of the Machines,Jonathan Mostow,"Arnold Schwarzenegger, Nick Stahl, Claire Danes, Kristanna Loken, David Andrews, Mark Famiglietti, Earl Boen, Moira Sinise, Chopper Bernet, Christopher Lawford","United States, Germany, United Kingdom","January 1, 2020",2003,R,109 min,"Action & Adventure, Sci-Fi & Fantasy"
168,s8168,Movie,Terminator Salvation,McG,"Christian Bale, Sam Worthington, Moon Bloodgood, Helena Bonham Carter, Anton Yelchin, Jadagrace, Bryce Dallas Howard, Common, Jane Alexander, Michael Ironside","United States, Germany, United Kingdom, Italy","January 1, 2020",2009,PG-13,115 min,"Action & Adventure, Sci-Fi & Fantasy"
169,s8169,Movie,Terra,"Yann Arthus-Bertrand, Michael Pitiot",Vanessa Paradis,France,"May 1, 2016",2015,TV-PG,98 min,"Documentaries, International Movies"
170,s8170,Movie,Terrifier,Damien Leone,"Jenna Kanell, Samantha Scaffidi, David Howard Thornton, Catherine Corcoran, Pooya Mohseni, Matt McAllister, Katie Maguire, Gino Cafarelli, Cory DuVal, Michael Leavy",United States,"September 1, 2018",2017,TV-MA,84 min,"Horror Movies, Independent Movies, Thrillers"
171,s8171,Movie,Teshan,Sukhbir Singh,"Happy Raikoti, Diljott, Prince Kanwaljit Singh, Karamjit Anmol, Harinder Bhullar, Virast Sandhu, Anita Devgan, Simran Sehajpal",India,"October 15, 2017",2016,TV-PG,133 min,"Comedies, International Movies, Romantic Movies"
172,s8172,Movie,Tezz,Priyadarshan,"Anil Kapoor, Ajay Devgn, Boman Irani, Kangna Ranaut, Zayed Khan, Mallika Sherawat, Avika Gor, Dominic Power, Sameera Reddy, Mohanlal","United Kingdom, India","December 1, 2017",2012,TV-MA,121 min,"Action & Adventure, International Movies, Music & Musicals"
173,s8173,TV Show,Th Eena Meena Deeka Chase Comedy Show,Dheeraj Berry,"Sanjay Keni, Priya Raina",India,"March 31, 2018",2015,TV-Y7,1 Season,"Kids' TV, TV Comedies"
174,s8174,TV Show,Thackeray,,,India,"May 25, 2019",2019,TV-MA,1 Season,TV Shows
175,s8175,TV Show,That '70s Show,,"Topher Grace, Mila Kunis, Ashton Kutcher, Danny Masterson, Laura Prepon, Wilmer Valderrama, Debra Jo Rupp, Kurtwood Smith, Don Stark, Tanya Roberts, Tommy Chong, Lisa Robin Kelly",United States," November 1, 2017",2005,TV-14,8 Seasons,TV Comedies
176,s8176,TV Show,The 2000s,,,United States,"February 19, 2019",2018,TV-MA,1 Season,Docuseries
177,s8177,Movie,The 24 Hour War,"Nate Adams, Adam Carolla",,United States,"November 15, 2019",2016,TV-MA,100 min,"Documentaries, Sports Movies"
178,s8178,Movie,The 4th Company,"Mitzi Vanessa Arreola, Amir Galvan Cervera","Adrian Ladron, Andoni Gracia, Hernán Mendoza, Gabino Rodríguez, Darío T. Pie, Manuel Ojeda","Mexico, Spain","April 6, 2018",2016,TV-MA,117 min,"Action & Adventure, Dramas, International Movies"
179,s8179,Movie,The Accountant of Auschwitz,Matthew Shoychet,,Canada,"July 1, 2019",2018,TV-14,78 min,"Documentaries, International Movies"
180,s8180,Movie,The Adderall Diaries,Pamela Romanowsky,"James Franco, Ed Harris, Amber Heard, Jim Parrack, Timothée Chalamet, Wilmer Valderrama, Cynthia Nixon, Christian Slater, Michael Cristofer, Danny Flaherty, Adam LeFevre",United States,"July 15, 2018",2015,R,87 min,"Dramas, Thrillers"
181,s8181,TV Show,The Adjusters,,"Rynn Lim, Chris Tong, Aric Ho, Chan Fong",,"September 18, 2017",2010,TV-PG,2 Seasons,"International TV Shows, TV Dramas"
